Pab1,Pab2,Pab3,Wspd_offset,Wspd,date
0.99,0.99,0.99,-0.42599999999999927,4.86,2024-05-16 08:10:00
1.0,1.0,1.0,0.9400000000000004,6.47,2024-05-16 08:20:00
1.0,1.0,1.0,0.6800000000000006,6.41,2024-05-16 08:30:00
0.99,0.99,0.99,0.4060000000000006,5.97,2024-05-16 08:40:00
1.0,1.0,1.0,0.6260000000000003,6.71,2024-05-16 08:50:00
1.0,1.0,1.0,-0.13599999999999923,6.22,2024-05-16 09:00:00
1.0,1.0,1.0,-0.22199999999999953,6.05,2024-05-16 09:10:00
1.0,1.0,1.0,0.5140000000000011,6.88,2024-05-16 09:20:00
1.0,1.0,1.0,0.35600000000000076,6.91,2024-05-16 09:30:00
1.0,1.0,1.0,0.1960000000000015,6.76,2024-05-16 09:40:00
1.0,1.0,1.0,-0.03999999999999915,6.6,2024-05-16 09:50:00
0.99,0.99,0.99,-1.1019999999999985,5.41,2024-05-16 10:00:00
0.99,0.99,0.99,-1.5359999999999996,4.5,2024-05-16 10:10:00
0.99,0.99,0.99,-2.037999999999999,3.27,2024-05-16 10:20:00
0.99,0.99,0.99,-0.9799999999999982,3.72,2024-05-16 10:30:00
0.99,0.99,0.99,0.0680000000000005,4.31,2024-05-16 10:40:00
0.99,0.99,0.99,0.128000000000001,4.11,2024-05-16 10:50:00
0.99,0.99,0.99,-0.9539999999999993,2.66,2024-05-16 11:00:00
0.99,0.99,0.99,-1.2639999999999993,2.12,2024-05-16 11:10:00
0.99,0.99,0.99,-1.0239999999999996,2.02,2024-05-16 11:20:00
0.99,0.99,0.99,-0.28599999999999914,2.37,2024-05-16 11:30:00
0.99,0.99,0.99,0.5180000000000007,2.94,2024-05-16 11:40:00
0.99,0.99,0.99,0.5340000000000003,3.03,2024-05-16 11:50:00
0.99,0.99,0.99,0.680000000000001,3.44,2024-05-16 12:00:00
0.99,0.99,0.99,-0.07599999999999918,2.85,2024-05-16 12:10:00
0.99,0.99,0.99,0.004000000000000448,3.07,2024-05-16 12:20:00
0.99,0.99,0.99,0.21800000000000042,3.37,2024-05-16 12:30:00
0.99,0.99,0.99,1.6940000000000008,5.3,2024-05-16 12:40:00
0.99,0.99,0.99,0.6340000000000008,4.44,2024-05-16 12:50:00
0.99,0.99,0.99,-0.30799999999999894,3.66,2024-05-16 13:00:00
1.27,1.27,1.27,-2.177999999999999,1.47,2024-05-16 13:10:00
1.9,1.9,1.9,-2.006,1.21,2024-05-16 13:20:00
1.9,1.9,1.9,1.2680000000000007,4.28,2024-05-16 13:30:00
1.8,1.8,1.8,1.0680000000000005,3.99,2024-05-16 13:40:00
1.18,1.18,1.18,1.5780000000000007,4.71,2024-05-16 13:50:00
0.99,0.99,0.99,0.04200000000000115,3.6,2024-05-16 14:00:00
0.99,0.99,0.99,-0.32399999999999896,3.74,2024-05-16 14:10:00
0.99,0.99,0.99,-0.015999999999999126,3.99,2024-05-16 14:20:00
1.0,1.0,1.0,0.7120000000000006,4.9,2024-05-16 14:30:00
0.99,0.99,0.99,0.8260000000000005,5.09,2024-05-16 14:40:00
0.99,0.99,0.99,0.4480000000000004,4.99,2024-05-16 14:50:00
1.0,1.0,1.0,1.934000000000001,7.16,2024-05-16 15:00:00
1.0,1.0,1.0,1.0519999999999996,6.85,2024-05-16 15:10:00
0.99,0.99,0.99,-0.6259999999999994,5.24,2024-05-16 15:20:00
1.0,1.0,1.0,1.3040000000000012,7.69,2024-05-16 15:30:00
1.0,1.0,1.0,1.0359999999999996,8.03,2024-05-16 15:40:00
1.0,1.0,1.0,0.07000000000000117,7.04,2024-05-16 15:50:00
1.0,1.0,1.0,1.5200000000000005,8.9,2024-05-16 16:00:00
1.0,1.0,1.0,0.22000000000000064,8.19,2024-05-16 16:10:00
1.0,1.0,1.0,0.008000000000000895,8.05,2024-05-16 16:20:00
1.0,1.0,1.0,-0.5639999999999992,7.34,2024-05-16 16:30:00
1.0,1.0,1.0,-0.968,6.91,2024-05-16 16:40:00
0.99,0.99,0.99,-1.5059999999999993,5.74,2024-05-16 16:50:00
1.0,1.0,1.0,0.6800000000000006,7.86,2024-05-16 17:00:00
1.0,1.0,1.0,0.014000000000001123,6.98,2024-05-16 17:10:00
1.0,1.0,1.0,0.05400000000000027,6.94,2024-05-16 17:20:00
1.0,1.0,1.0,-0.992,5.64,2024-05-16 17:30:00
1.0,1.0,1.0,0.9560000000000013,8.05,2024-05-16 17:40:00
1.0,1.0,1.0,-0.2259999999999991,6.62,2024-05-16 17:50:00
0.99,0.99,0.99,-1.7539999999999996,4.62,2024-05-16 18:00:00
0.99,0.99,0.99,-1.0419999999999998,4.93,2024-05-16 18:10:00
0.99,0.99,0.99,-0.5799999999999992,5.33,2024-05-16 18:20:00
0.99,0.99,0.99,-1.1719999999999988,3.91,2024-05-16 18:30:00
0.99,0.99,0.99,0.4980000000000011,5.32,2024-05-16 18:40:00
0.99,0.99,0.99,0.3340000000000014,5.29,2024-05-16 18:50:00
0.99,0.99,0.99,-0.16999999999999904,4.75,2024-05-16 19:00:00
0.99,0.99,0.99,0.6020000000000012,5.57,2024-05-16 19:10:00
0.99,0.99,0.99,-0.9459999999999997,4.05,2024-05-16 19:20:00
0.99,0.99,0.99,-0.5879999999999992,4.18,2024-05-16 19:30:00
0.99,0.99,0.99,-0.23000000000000043,4.35,2024-05-16 19:40:00
0.99,0.99,0.99,-0.11799999999999944,4.39,2024-05-16 19:50:00
0.99,0.99,0.99,0.11800000000000033,4.39,2024-05-16 20:00:00
0.99,0.99,0.99,-0.14999999999999947,4.14,2024-05-16 20:10:00
0.99,0.99,0.99,-0.06999999999999851,4.23,2024-05-16 20:20:00
0.99,0.99,0.99,-0.5419999999999994,3.61,2024-05-16 20:30:00
0.99,0.99,0.99,-0.5059999999999998,3.46,2024-05-16 20:40:00
0.99,0.99,0.99,0.49600000000000133,4.48,2024-05-16 20:50:00
0.99,0.99,0.99,0.2920000000000007,4.31,2024-05-16 21:00:00
0.99,0.99,0.99,-0.37999999999999856,3.49,2024-05-16 21:10:00
0.99,0.99,0.99,-0.7719999999999994,2.97,2024-05-16 21:20:00
0.99,0.99,0.99,-1.2899999999999991,2.2,2024-05-16 21:30:00
0.99,0.99,0.99,-1.1699999999999993,1.78,2024-05-16 21:40:00
0.99,0.99,0.99,-0.8399999999999994,1.56,2024-05-16 21:50:00
1.63,1.63,1.63,-0.8619999999999997,1.05,2024-05-16 22:00:00
1.9,1.9,1.9,-0.18199999999999972,1.42,2024-05-16 22:10:00
1.9,1.9,1.9,0.07800000000000096,1.55,2024-05-16 22:20:00
1.9,1.9,1.9,0.47600000000000064,1.99,2024-05-16 22:30:00
1.9,1.9,1.9,0.4220000000000006,2.03,2024-05-16 22:40:00
1.9,1.9,1.9,0.2100000000000004,2.01,2024-05-16 22:50:00
1.9,1.9,1.9,0.1720000000000006,2.11,2024-05-16 23:00:00
1.9,1.9,1.9,0.21200000000000108,2.3,2024-05-16 23:10:00
1.9,1.9,1.9,-0.17799999999999927,1.89,2024-05-16 23:20:00
1.9,1.9,1.9,-0.16599999999999904,1.87,2024-05-16 23:30:00
1.9,1.9,1.9,-0.09799999999999942,1.92,2024-05-16 23:40:00
1.9,1.9,1.9,4.916000000000001,8.14,2024-05-16 23:50:00
1.2,1.2,1.2,4.892000000000001,9.57,2024-05-17 00:00:00
1.0,1.0,1.0,4.652,11.19,2024-05-17 00:10:00
1.0,1.0,1.0,2.7560000000000002,11.15,2024-05-17 00:20:00
1.0,1.0,1.0,0.49400000000000155,10.63,2024-05-17 00:30:00
1.0,1.0,1.0,-1.1159999999999997,9.24,2024-05-17 00:40:00
1.0,1.0,1.0,-0.4499999999999993,9.99,2024-05-17 00:50:00
1.0,1.0,1.0,-0.2579999999999991,9.93,2024-05-17 01:00:00
1.0,1.0,1.0,-0.0779999999999994,9.85,2024-05-17 01:10:00
1.0,1.0,1.0,0.4299999999999997,10.29,2024-05-17 01:20:00
1.0,1.0,1.0,0.2840000000000007,10.37,2024-05-17 01:30:00
1.0,1.0,1.0,0.07200000000000095,10.2,2024-05-17 01:40:00
1.0,1.0,1.0,0.1620000000000026,10.38,2024-05-17 01:50:00
1.0,1.0,1.0,-0.38400000000000034,9.83,2024-05-17 02:00:00
1.0,1.0,1.0,-0.8360000000000003,9.15,2024-05-17 02:10:00
1.0,1.0,1.0,-0.7519999999999989,8.95,2024-05-17 02:20:00
1.0,1.0,1.0,-0.734,8.66,2024-05-17 02:30:00
1.0,1.0,1.0,-0.9500000000000002,7.96,2024-05-17 02:40:00
1.0,1.0,1.0,-0.7839999999999998,7.7,2024-05-17 02:50:00
1.0,1.0,1.0,-1.3019999999999987,6.69,2024-05-17 03:00:00
0.99,0.99,0.99,-1.6259999999999994,5.72,2024-05-17 03:10:00
0.99,0.99,0.99,-1.4459999999999988,5.21,2024-05-17 03:20:00
0.99,0.99,0.99,-1.048,5.02,2024-05-17 03:30:00
0.99,0.99,0.99,-0.5039999999999987,5.03,2024-05-17 03:40:00
0.99,0.99,0.99,-0.011999999999998678,5.23,2024-05-17 03:50:00
0.99,0.99,0.99,-0.2419999999999991,4.82,2024-05-17 04:00:00
0.99,0.99,0.99,-0.34799999999999986,4.59,2024-05-17 04:10:00
0.99,0.99,0.99,-0.25399999999999956,4.6,2024-05-17 04:20:00
0.99,0.99,0.99,0.7520000000000007,5.75,2024-05-17 04:30:00
1.0,1.0,1.0,1.2240000000000002,6.47,2024-05-17 04:40:00
1.0,1.0,1.0,1.2220000000000004,6.88,2024-05-17 04:50:00
1.0,1.0,1.0,0.9560000000000013,7.12,2024-05-17 05:00:00
1.0,1.0,1.0,0.7640000000000002,7.51,2024-05-17 05:10:00
1.0,1.0,1.0,0.5720000000000001,7.71,2024-05-17 05:20:00
1.0,1.0,1.0,0.060000000000001386,7.38,2024-05-17 05:30:00
1.0,1.0,1.0,0.056000000000001826,7.5,2024-05-17 05:40:00
1.0,1.0,1.0,-0.21999999999999886,7.25,2024-05-17 05:50:00
1.0,1.0,1.0,0.14400000000000013,7.64,2024-05-17 06:00:00
1.0,1.0,1.0,-0.3299999999999992,7.03,2024-05-17 06:10:00
1.0,1.0,1.0,-0.31599999999999895,6.96,2024-05-17 06:20:00
1.0,1.0,1.0,-0.03199999999999914,7.18,2024-05-17 06:30:00
1.0,1.0,1.0,0.4060000000000006,7.71,2024-05-17 06:40:00
1.0,1.0,1.0,0.3360000000000003,7.64,2024-05-17 06:50:00
1.0,1.0,1.0,0.39000000000000146,7.86,2024-05-17 07:00:00
1.0,1.0,1.0,0.43400000000000016,8.14,2024-05-17 07:10:00
1.0,1.0,1.0,-0.13399999999999945,7.67,2024-05-17 07:20:00
1.0,1.0,1.0,-0.46199999999999886,7.25,2024-05-17 07:30:00
1.0,1.0,1.0,-0.6879999999999997,6.87,2024-05-17 07:40:00
1.0,1.0,1.0,-0.9299999999999997,6.32,2024-05-17 07:50:00
1.0,1.0,1.0,-0.6219999999999999,6.25,2024-05-17 08:00:00
1.0,1.0,1.0,-0.08999999999999897,6.56,2024-05-17 08:10:00
1.0,1.0,1.0,0.30400000000000116,6.88,2024-05-17 08:20:00
1.0,1.0,1.0,0.08600000000000119,6.61,2024-05-17 08:30:00
1.0,1.0,1.0,-0.07599999999999962,6.48,2024-05-17 08:40:00
1.0,1.0,1.0,-0.5859999999999994,5.9,2024-05-17 08:50:00
0.99,0.99,0.99,-0.7979999999999992,5.47,2024-05-17 09:00:00
0.99,0.99,0.99,-0.8679999999999986,5.03,2024-05-17 09:10:00
0.99,0.99,0.99,-0.5279999999999996,5.06,2024-05-17 09:20:00
0.99,0.99,0.99,-0.371999999999999,4.9,2024-05-17 09:30:00
0.99,0.99,0.99,0.26000000000000156,5.44,2024-05-17 09:40:00
0.99,0.99,0.99,0.5940000000000012,5.85,2024-05-17 09:50:00
1.0,1.0,1.0,0.7820000000000009,6.29,2024-05-17 10:00:00
1.0,1.0,1.0,0.9199999999999999,6.77,2024-05-17 10:10:00
1.0,1.0,1.0,0.11400000000000077,6.23,2024-05-17 10:20:00
1.0,1.0,1.0,-0.06799999999999873,6.2,2024-05-17 10:30:00
1.0,1.0,1.0,-0.2499999999999991,6.06,2024-05-17 10:40:00
1.0,1.0,1.0,0.2840000000000007,6.67,2024-05-17 10:50:00
1.0,1.0,1.0,0.4800000000000004,6.89,2024-05-17 11:00:00
1.0,1.0,1.0,0.7560000000000002,7.4,2024-05-17 11:10:00
1.0,1.0,1.0,-0.03599999999999959,6.71,2024-05-17 11:20:00
1.0,1.0,1.0,-0.10999999999999854,6.78,2024-05-17 11:30:00
1.0,1.0,1.0,-0.371999999999999,6.48,2024-05-17 11:40:00
1.0,1.0,1.0,-0.38599999999999923,6.36,2024-05-17 11:50:00
0.99,0.99,0.99,-0.5699999999999994,5.87,2024-05-17 12:00:00
1.0,1.0,1.0,-0.2659999999999991,6.04,2024-05-17 12:10:00
1.0,1.0,1.0,0.0259999999999998,6.22,2024-05-17 12:20:00
0.99,0.99,0.99,-0.5539999999999994,5.43,2024-05-17 12:30:00
0.99,0.99,0.99,-0.879999999999999,4.79,2024-05-17 12:40:00
0.99,0.99,0.99,-0.984,4.39,2024-05-17 12:50:00
0.99,0.99,0.99,0.378000000000001,5.68,2024-05-17 13:00:00
0.99,0.99,0.99,-0.6579999999999995,4.25,2024-05-17 13:10:00
0.99,0.99,0.99,-0.6059999999999999,4.02,2024-05-17 13:20:00
0.99,0.99,0.99,0.3960000000000008,5.08,2024-05-17 13:30:00
0.99,0.99,0.99,0.09000000000000075,4.87,2024-05-17 13:40:00
0.99,0.99,0.99,-0.4119999999999999,4.04,2024-05-17 13:50:00
0.99,0.99,0.99,-1.1859999999999995,3.02,2024-05-17 14:00:00
0.99,0.99,0.99,-0.34599999999999964,3.82,2024-05-17 14:10:00
1.0,1.0,1.0,-1.3739999999999988,2.22,2024-05-17 14:20:00
1.01,1.01,1.01,-0.27599999999999847,2.93,2024-05-17 14:30:00
1.36,1.36,1.36,-0.21399999999999952,2.73,2024-05-17 14:40:00
1.9,1.9,1.9,-1.1719999999999993,1.46,2024-05-17 14:50:00
1.9,1.9,1.9,1.4760000000000004,4.18,2024-05-17 15:00:00
1.9,1.9,1.9,0.21200000000000063,3.09,2024-05-17 15:10:00
1.68,1.68,1.68,-0.403999999999999,2.36,2024-05-17 15:20:00
1.9,1.9,1.9,-0.6739999999999988,1.93,2024-05-17 15:30:00
1.9,1.9,1.9,-0.37599999999999945,2.42,2024-05-17 15:40:00
1.76,1.76,1.76,0.6720000000000006,3.29,2024-05-17 15:50:00
1.0,1.0,1.0,-0.40799999999999925,1.99,2024-05-17 16:00:00
1.01,1.01,1.01,-0.3739999999999992,1.94,2024-05-17 16:10:00
1.28,1.28,1.28,-0.20799999999999974,2.15,2024-05-17 16:20:00
1.9,1.9,1.9,0.16600000000000037,2.55,2024-05-17 16:30:00
1.02,1.02,1.02,0.5620000000000007,2.86,2024-05-17 16:40:00
0.99,0.99,0.99,0.2440000000000011,2.68,2024-05-17 16:50:00
1.8,1.8,1.8,-0.8959999999999995,1.44,2024-05-17 17:00:00
1.9,1.9,1.9,-0.12199999999999944,2.23,2024-05-17 17:10:00
1.9,1.9,1.9,-1.0659999999999996,0.97,2024-05-17 17:20:00
1.9,1.9,1.9,0.6240000000000006,2.61,2024-05-17 17:30:00
1.9,1.9,1.9,-0.2099999999999993,1.55,2024-05-17 17:40:00
1.9,1.9,1.9,0.37600000000000033,2.31,2024-05-17 17:50:00
1.9,1.9,1.9,0.032000000000000695,1.9,2024-05-17 18:00:00
1.9,1.9,1.9,0.8700000000000006,3.18,2024-05-17 18:10:00
1.03,1.03,1.03,1.076000000000001,3.58,2024-05-17 18:20:00
0.99,0.99,0.99,0.8700000000000006,3.83,2024-05-17 18:30:00
0.99,0.99,0.99,0.07800000000000074,3.22,2024-05-17 18:40:00
0.99,0.99,0.99,-0.07399999999999984,3.36,2024-05-17 18:50:00
0.99,0.99,0.99,-0.2459999999999991,3.19,2024-05-17 19:00:00
0.99,0.99,0.99,0.120000000000001,3.55,2024-05-17 19:10:00
0.99,0.99,0.99,0.01600000000000046,3.35,2024-05-17 19:20:00
0.99,0.99,0.99,-0.24199999999999955,3.06,2024-05-17 19:30:00
0.99,0.99,0.99,-0.8299999999999992,2.25,2024-05-17 19:40:00
0.99,0.99,0.99,0.23800000000000088,3.35,2024-05-17 19:50:00
0.99,0.99,0.99,-1.1299999999999997,1.59,2024-05-17 20:00:00
0.99,0.99,0.99,-0.6979999999999991,1.69,2024-05-17 20:10:00
0.99,0.99,0.99,-0.5039999999999993,1.59,2024-05-17 20:20:00
1.01,1.01,1.01,-0.9399999999999996,0.88,2024-05-17 20:30:00
1.75,1.75,1.75,0.4420000000000006,1.99,2024-05-17 20:40:00
1.9,1.9,1.9,-0.0699999999999994,1.45,2024-05-17 20:50:00
1.9,1.9,1.9,0.17800000000000082,1.7,2024-05-17 21:00:00
1.9,1.9,1.9,-0.04399999999999937,1.45,2024-05-17 21:10:00
1.9,1.9,1.9,-0.38999999999999946,1.16,2024-05-17 21:20:00
1.9,1.9,1.9,1.2160000000000009,2.96,2024-05-17 21:30:00
1.87,1.87,1.87,0.834000000000001,2.86,2024-05-17 21:40:00
1.81,1.81,1.81,0.378000000000001,2.58,2024-05-17 21:50:00
1.9,1.9,1.9,0.34400000000000075,2.82,2024-05-17 22:00:00
1.9,1.9,1.9,-0.04399999999999915,2.75,2024-05-17 22:10:00
1.9,1.9,1.9,-0.12999999999999945,2.59,2024-05-17 22:20:00
1.9,1.9,1.9,0.028000000000000913,2.72,2024-05-17 22:30:00
1.9,1.9,1.9,0.20800000000000063,2.98,2024-05-17 22:40:00
1.9,1.9,1.9,0.1760000000000006,2.98,2024-05-17 22:50:00
1.24,1.24,1.24,0.2820000000000009,3.17,2024-05-17 23:00:00
0.99,0.99,0.99,0.3020000000000005,3.34,2024-05-17 23:10:00
0.99,0.99,0.99,0.1540000000000008,3.31,2024-05-17 23:20:00
0.99,0.99,0.99,-0.15999999999999925,3.0,2024-05-17 23:30:00
0.99,0.99,0.99,-0.16399999999999926,3.0,2024-05-17 23:40:00
0.99,0.99,0.99,-0.38599999999999923,2.68,2024-05-17 23:50:00
0.0,0.0,0.0,-2.3979999999999992,0.0,2024-05-18 00:00:00
0.99,0.99,0.99,0.7920000000000007,3.16,2024-05-18 00:10:00
0.99,0.99,0.99,1.4800000000000004,4.06,2024-05-18 00:20:00
1.07,1.07,1.07,2.2600000000000007,5.3,2024-05-18 00:30:00
1.37,1.37,1.37,1.8080000000000003,5.39,2024-05-18 00:40:00
0.99,0.99,0.99,0.402000000000001,4.98,2024-05-18 00:50:00
0.99,0.99,0.99,0.5100000000000007,5.57,2024-05-18 01:00:00
0.99,0.99,0.99,-0.4479999999999986,4.75,2024-05-18 01:10:00
0.99,0.99,0.99,-0.6499999999999995,4.36,2024-05-18 01:20:00
0.99,0.99,0.99,-0.956,3.72,2024-05-18 01:30:00
0.99,0.99,0.99,-1.4799999999999995,2.75,2024-05-18 01:40:00
0.99,0.99,0.99,-0.8839999999999995,2.79,2024-05-18 01:50:00
0.99,0.99,0.99,-0.2119999999999993,3.14,2024-05-18 02:00:00
0.99,0.99,0.99,-0.19199999999999973,2.86,2024-05-18 02:10:00
0.99,0.99,0.99,0.1880000000000006,3.12,2024-05-18 02:20:00
0.99,0.99,0.99,0.5380000000000007,3.65,2024-05-18 02:30:00
0.99,0.99,0.99,0.5100000000000011,3.83,2024-05-18 02:40:00
0.99,0.99,0.99,0.596000000000001,4.11,2024-05-18 02:50:00
0.99,0.99,0.99,0.5140000000000007,4.32,2024-05-18 03:00:00
0.99,0.99,0.99,0.45000000000000107,4.54,2024-05-18 03:10:00
0.99,0.99,0.99,0.5520000000000005,4.89,2024-05-18 03:20:00
0.99,0.99,0.99,0.588000000000001,5.2,2024-05-18 03:30:00
0.99,0.99,0.99,0.362000000000001,5.19,2024-05-18 03:40:00
0.99,0.99,0.99,0.35600000000000076,5.4,2024-05-18 03:50:00
0.99,0.99,0.99,0.2320000000000002,5.46,2024-05-18 04:00:00
0.99,0.99,0.99,0.2860000000000005,5.67,2024-05-18 04:10:00
0.99,0.99,0.99,0.47199999999999953,6.02,2024-05-18 04:20:00
1.0,1.0,1.0,0.29800000000000093,6.01,2024-05-18 04:30:00
0.99,0.99,0.99,0.016000000000000902,5.81,2024-05-18 04:40:00
0.99,0.99,0.99,-0.25399999999999956,5.56,2024-05-18 04:50:00
0.99,0.99,0.99,-0.5999999999999988,5.1,2024-05-18 05:00:00
0.99,0.99,0.99,-0.5839999999999987,4.89,2024-05-18 05:10:00
0.99,0.99,0.99,-0.35199999999999854,4.9,2024-05-18 05:20:00
0.99,0.99,0.99,-0.31399999999999917,4.72,2024-05-18 05:30:00
0.99,0.99,0.99,-1.025999999999999,3.62,2024-05-18 05:40:00
0.99,0.99,0.99,-1.2659999999999991,2.95,2024-05-18 05:50:00
0.99,0.99,0.99,-1.3579999999999997,2.35,2024-05-18 06:00:00
0.99,0.99,0.99,-1.0719999999999992,2.07,2024-05-18 06:10:00
0.99,0.99,0.99,-0.9179999999999993,1.6,2024-05-18 06:20:00
0.99,0.99,0.99,-0.6019999999999992,1.49,2024-05-18 06:30:00
0.99,0.99,0.99,-0.3339999999999994,1.46,2024-05-18 06:40:00
0.99,0.99,0.99,0.05200000000000071,1.72,2024-05-18 06:50:00
0.99,0.99,0.99,0.1860000000000006,1.8,2024-05-18 07:00:00
0.99,0.99,0.99,0.2900000000000005,1.98,2024-05-18 07:10:00
0.99,0.99,0.99,0.23200000000000043,2.03,2024-05-18 07:20:00
1.0,1.0,1.0,-0.26599999999999935,1.55,2024-05-18 07:30:00
1.16,1.16,1.16,-0.4799999999999993,1.24,2024-05-18 07:40:00
1.9,1.9,1.9,-0.2079999999999993,1.44,2024-05-18 07:50:00
1.9,1.9,1.9,-0.11599999999999921,1.42,2024-05-18 08:00:00
1.9,1.9,1.9,0.06200000000000072,1.49,2024-05-18 08:10:00
1.9,1.9,1.9,-0.04599999999999915,1.34,2024-05-18 08:20:00
1.9,1.9,1.9,-0.18599999999999928,1.19,2024-05-18 08:30:00
1.9,1.9,1.9,-0.19999999999999907,1.11,2024-05-18 08:40:00
1.9,1.9,1.9,0.08600000000000052,1.39,2024-05-18 08:50:00
1.9,1.9,1.9,0.13800000000000057,1.43,2024-05-18 09:00:00
1.9,1.9,1.9,0.06400000000000095,1.36,2024-05-18 09:10:00
1.9,1.9,1.9,-0.025999999999999357,1.29,2024-05-18 09:20:00
1.9,1.9,1.9,-0.5019999999999993,0.74,2024-05-18 09:30:00
1.9,1.9,1.9,-0.6199999999999994,0.43,2024-05-18 09:40:00
1.9,1.9,1.9,0.19600000000000062,1.2,2024-05-18 09:50:00
1.9,1.9,1.9,0.4920000000000009,1.53,2024-05-18 10:00:00
1.9,1.9,1.9,0.45200000000000085,1.54,2024-05-18 10:10:00
1.9,1.9,1.9,0.044000000000000705,1.23,2024-05-18 10:20:00
1.9,1.9,1.9,-0.05199999999999938,1.31,2024-05-18 10:30:00
1.9,1.9,1.9,0.20600000000000063,1.66,2024-05-18 10:40:00
1.9,1.9,1.9,0.5960000000000008,2.18,2024-05-18 10:50:00
1.9,1.9,1.9,0.5480000000000005,2.28,2024-05-18 11:00:00
1.9,1.9,1.9,1.5220000000000007,3.76,2024-05-18 11:10:00
1.26,1.26,1.26,0.4480000000000004,3.03,2024-05-18 11:20:00
0.99,0.99,0.99,0.6300000000000008,3.6,2024-05-18 11:30:00
0.99,0.99,0.99,0.018000000000000682,3.19,2024-05-18 11:40:00
0.99,0.99,0.99,1.052000000000001,4.71,2024-05-18 11:50:00
0.99,0.99,0.99,1.87,5.97,2024-05-18 12:00:00
1.0,1.0,1.0,1.5220000000000002,6.27,2024-05-18 12:10:00
0.99,0.99,0.99,0.7960000000000003,6.03,2024-05-18 12:20:00
1.0,1.0,1.0,0.6520000000000001,6.56,2024-05-18 12:30:00
1.0,1.0,1.0,0.5300000000000011,6.87,2024-05-18 12:40:00
1.0,1.0,1.0,0.22200000000000042,6.71,2024-05-18 12:50:00
0.99,0.99,0.99,-0.6979999999999995,5.67,2024-05-18 13:00:00
1.0,1.0,1.0,-0.08999999999999808,6.34,2024-05-18 13:10:00
1.0,1.0,1.0,-0.2859999999999987,6.04,2024-05-18 13:20:00
1.0,1.0,1.0,0.43200000000000127,6.73,2024-05-18 13:30:00
1.0,1.0,1.0,0.14000000000000146,6.37,2024-05-18 13:40:00
1.0,1.0,1.0,-0.2160000000000002,6.1,2024-05-18 13:50:00
0.99,0.99,0.99,-0.4479999999999986,5.75,2024-05-18 14:00:00
1.0,1.0,1.0,0.018000000000000682,6.26,2024-05-18 14:10:00
0.99,0.99,0.99,-0.8479999999999999,5.06,2024-05-18 14:20:00
0.99,0.99,0.99,0.0060000000000011156,5.8,2024-05-18 14:30:00
0.99,0.99,0.99,-0.9019999999999992,4.59,2024-05-18 14:40:00
1.0,1.0,1.0,0.6100000000000012,6.19,2024-05-18 14:50:00
0.99,0.99,0.99,-0.7039999999999988,4.53,2024-05-18 15:00:00
0.99,0.99,0.99,-0.35799999999999965,4.83,2024-05-18 15:10:00
0.99,0.99,0.99,-0.371999999999999,4.57,2024-05-18 15:20:00
0.99,0.99,0.99,-0.8879999999999999,3.92,2024-05-18 15:30:00
1.0,1.0,1.0,1.782000000000001,6.69,2024-05-18 15:40:00
0.99,0.99,0.99,0.5099999999999998,5.64,2024-05-18 15:50:00
0.99,0.99,0.99,-1.0199999999999991,3.93,2024-05-18 16:00:00
0.99,0.99,0.99,-0.3959999999999999,4.55,2024-05-18 16:10:00
0.99,0.99,0.99,-0.9459999999999997,4.02,2024-05-18 16:20:00
0.99,0.99,0.99,-1.6519999999999988,2.47,2024-05-18 16:30:00
0.99,0.99,0.99,0.358000000000001,4.19,2024-05-18 16:40:00
0.99,0.99,0.99,-0.8459999999999992,2.75,2024-05-18 16:50:00
1.52,1.52,1.52,-0.9259999999999988,2.2,2024-05-18 17:00:00
1.46,1.46,1.46,1.5180000000000007,4.8,2024-05-18 17:10:00
0.99,0.99,0.99,-0.13199999999999923,3.32,2024-05-18 17:20:00
1.83,1.83,1.83,-1.2779999999999996,1.67,2024-05-18 17:30:00
1.87,1.87,1.87,0.346000000000001,3.43,2024-05-18 17:40:00
1.0,1.0,1.0,0.612000000000001,4.07,2024-05-18 17:50:00
1.02,1.02,1.02,-0.617999999999999,2.35,2024-05-18 18:00:00
1.9,1.9,1.9,-1.3119999999999992,1.24,2024-05-18 18:10:00
1.9,1.9,1.9,-0.7699999999999991,1.81,2024-05-18 18:20:00
1.88,1.88,1.88,0.7620000000000009,3.32,2024-05-18 18:30:00
1.01,1.01,1.01,0.8960000000000008,3.3,2024-05-18 18:40:00
0.99,0.99,0.99,-0.12599999999999945,2.26,2024-05-18 18:50:00
0.99,0.99,0.99,0.5820000000000007,3.4,2024-05-18 19:00:00
0.99,0.99,0.99,-0.6719999999999988,2.23,2024-05-18 19:10:00
0.99,0.99,0.99,0.5300000000000011,3.46,2024-05-18 19:20:00
0.99,0.99,0.99,0.018000000000000682,2.86,2024-05-18 19:30:00
0.99,0.99,0.99,-0.8219999999999992,1.96,2024-05-18 19:40:00
0.99,0.99,0.99,1.1220000000000012,4.03,2024-05-18 19:50:00
0.99,0.99,0.99,-0.5419999999999994,2.4,2024-05-18 20:00:00
1.0,1.0,1.0,-1.2099999999999989,1.3,2024-05-18 20:10:00
1.64,1.64,1.64,-0.9539999999999993,1.23,2024-05-18 20:20:00
1.9,1.9,1.9,-0.6319999999999995,1.45,2024-05-18 20:30:00
1.9,1.9,1.9,-0.003999999999999115,1.59,2024-05-18 20:40:00
